User_ID,User_Text,Sentiment_Label,Recommended_Song_ID,Song_Name,Artist,Genre,Tempo (BPM),Mood,Energy,Danceability
U2855,Join vote test than score east firm thought sit debate person rise kid.,Happy,S2855,Industry Baby,Lil Nas X & Jack Harlow,Rock,171,Emotional,Low,High
U2856,Thought thank marriage animal sport rule turn conference hold research time foot site.,Sad,S2856,Senorita,Shawn Mendes & Camila Cabello,Pop,90,Energetic,High,Medium
U2857,Along cultural throughout yet participant fill green reduce strategy activity offer military health.,Relaxed,S2857,drivers license,Olivia Rodrigo,Hip-Hop,68,Joyful,High,Low
U2858,Understand thing before fast through series across trade lawyer.,Sad,S2858,Bad Habits,Ed Sheeran,Ambient,105,Joyful,Low,High
U2859,Class opportunity near table hard American have pattern yet.,Sad,S2859,Bad Habits,Ed Sheeran,Classical,110,Energetic,High,Medium
U2860,Several tree grow meet will describe now man any information Democrat probably.,Sad,S2860,Stay,The Kid LAROI & Justin Bieber,Ambient,86,Emotional,Low,Low
U2861,Measure cost television section hospital pick leg war record case sound.,Relaxed,S2861,Senorita,Shawn Mendes & Camila Cabello,Pop,106,Calm,Low,Medium
U2862,Different less animal song sister believe western she.,Sad,S2862,Senorita,Shawn Mendes & Camila Cabello,Ambient,94,Soothing,High,Low
U2863,Continue employee education affect whether well work phone.,Sad,S2863,Easy On Me,Adele,Pop,85,Emotional,Low,Low
U2864,Own night stock reflect since forget rock through machine find paper onto.,Sad,S2864,Happier Than Ever,Billie Eilish,Classical,80,Powerful,Low,Medium
U2865,Movie west six nothing article for go maintain research.,Sad,S2865,Roses,SAINt JHN,Rock,120,Soothing,Low,High
U2866,Sure figure myself nature treat American chair it appear paper page.,Happy,S2866,7 rings,Ariana Grande,Classical,65,Melancholic,High,High
U2867,Rate half report success local hope cause.,Relaxed,S2867,Positions,Ariana Grande,Hip-Hop,139,Joyful,Low,Medium
U2868,Both American most which today maybe record on medical plant store most begin stock across cultural.,Motivated,S2868,Heat Waves,Glass Animals,Hip-Hop,74,Emotional,High,Medium
U2869,Nothing summer about feeling stage certainly board every military read seek check machine.,Happy,S2869,Levitating,Dua Lipa,Hip-Hop,126,Energetic,Low,Low
U2870,Evidence air fear item knowledge every we bill center build structure model another interesting event them.,Relaxed,S2870,Positions,Ariana Grande,Classical,169,Joyful,High,Medium
U2871,Enough south still space shake most respond result art interest industry list who choose allow.,Happy,S2871,Shivers,Ed Sheeran,Ambient,64,Emotional,Low,High
U2872,Friend have this century husband pressure beat professor finally knowledge result.,Relaxed,S2872,Circles,Post Malone,Pop,148,Energetic,High,Low
U2873,Series standard become public expert amount director focus suddenly probably compare month.,Motivated,S2873,drivers license,Olivia Rodrigo,Funk,146,Soothing,High,Low
U2874,Strong Congress nation enough yourself million maybe ground left table dog.,Happy,S2874,Easy On Me,Adele,Classical,127,Powerful,Low,Low
U2875,Leader life step loss manage leader still month election audience such.,Motivated,S2875,Circles,Post Malone,Hip-Hop,141,Powerful,High,Low
U2876,After arrive rather set him effort identify meet future.,Relaxed,S2876,Bad Habits,Ed Sheeran,Classical,111,Joyful,Low,Low
U2877,Form water respond behind idea run break conference affect which act beat power early I.,Happy,S2877,Savage Love,Jason Derulo & Jawsh 685,Hip-Hop,109,Melancholic,High,Low
U2878,Left wrong authority board people figure game find mission put purpose seem born.,Motivated,S2878,Good 4 U,Olivia Rodrigo,Ambient,105,Calm,High,High
U2879,Bed movie either thank technology commercial president wife.,Happy,S2879,Stay,The Kid LAROI & Justin Bieber,Funk,155,Joyful,Low,Medium
U2880,Around student respond many important really whatever PM discuss.,Relaxed,S2880,Industry Baby,Lil Nas X & Jack Harlow,Classical,88,Calm,High,Low
U2881,Soon election player figure stay information director me side appear coach role walk.,Happy,S2881,Watermelon Sugar,Harry Styles,Rock,150,Powerful,High,Low
U2882,Month room poor nice nation discussion be south gas decade sound today.,Relaxed,S2882,Watermelon Sugar,Harry Styles,Hip-Hop,147,Energetic,Low,High
U2883,Network very person move single think back physical action too bad area ten too child white.,Motivated,S2883,Shivers,Ed Sheeran,Classical,102,Emotional,High,Medium
U2884,Across question experience artist matter treat need good near buy such hand heart stage office.,Happy,S2884,Sunflower,Post Malone & Swae Lee,Hip-Hop,140,Soothing,Low,High
U2885,Scene whole plant ago nothing sure away fight fish moment during provide instead main culture everything.,Motivated,S2885,Lovely,Billie Eilish & Khalid,Rock,168,Emotional,High,Medium
U2886,Main chance else trip thousand fear four television black health stage.,Relaxed,S2886,Good 4 U,Olivia Rodrigo,Funk,130,Energetic,High,Low
U2887,Development his general few world one shake might board.,Happy,S2887,Don't Start Now,Dua Lipa,Hip-Hop,131,Melancholic,High,Medium
U2888,Challenge budget these hair decision save myself media measure such much lead.,Motivated,S2888,Watermelon Sugar,Harry Styles,Funk,162,Melancholic,High,Medium
U2889,Music trip development them record where might try own oil remember first.,Relaxed,S2889,Positions,Ariana Grande,Rock,63,Soothing,High,Medium
U2890,Present serve different fine state rich middle player capital drug hear feel.,Relaxed,S2890,Circles,Post Malone,Funk,154,Soothing,Low,Medium
U2891,Letter able positive possible talk century place truth owner wind near.,Sad,S2891,Dance Monkey,Tones and I,Pop,174,Soothing,High,Medium
U2892,Respond look firm name student discussion front plan act.,Sad,S2892,Ghost,Justin Bieber,Rock,67,Powerful,Low,Low
U2893,Ask center behavior heavy bank respond ability relate behavior mind edge cup want.,Relaxed,S2893,Shivers,Ed Sheeran,Hip-Hop,155,Energetic,High,Low
U2894,Seven impact serious role a fire itself.,Sad,S2894,Montero,Lil Nas X,Funk,179,Emotional,High,Medium
U2895,Quickly be carry agree election natural against clear matter despite.,Happy,S2895,Watermelon Sugar,Harry Styles,Ambient,105,Energetic,Low,High
U2896,Rather itself them couple help determine beautiful hundred threat reduce executive white would population watch light.,Sad,S2896,Sunflower,Post Malone & Swae Lee,Funk,177,Powerful,High,Low
U2897,Image table series poor memory chance success must good bed never father exist.,Happy,S2897,Roses,SAINt JHN,Rock,66,Powerful,High,High
U2898,Responsibility himself would save nor fast feeling industry job year sure former family.,Sad,S2898,Dance Monkey,Tones and I,Pop,81,Melancholic,Low,High
U2899,Billion space level little page reason under.,Happy,S2899,Shivers,Ed Sheeran,Classical,110,Joyful,Low,Low
U2900,Police trouble service rate center within as record do beautiful hit all.,Motivated,S2900,Senorita,Shawn Mendes & Camila Cabello,Hip-Hop,152,Melancholic,Low,Medium
U2901,Safe case message partner nice nothing physical.,Relaxed,S2901,Save Your Tears,The Weeknd,Pop,115,Emotional,High,High
U2902,Place dream find magazine former one impact mission.,Sad,S2902,Savage Love,Jason Derulo & Jawsh 685,Pop,156,Energetic,High,Medium
U2903,Good necessary during white see score vote player people near.,Sad,S2903,Don't Start Now,Dua Lipa,Ambient,77,Energetic,Low,Low
U2904,Field road experience measure stay single sing news star word world reveal.,Relaxed,S2904,Levitating,Dua Lipa,Hip-Hop,63,Melancholic,High,Medium
U2905,Full hit where article wide stand left throw treat step tend.,Sad,S2905,Rain On Me,Lady Gaga & Ariana Grande,Hip-Hop,132,Calm,High,High
U2906,Commercial south unit of size place agent sort.,Motivated,S2906,Watermelon Sugar,Harry Styles,Classical,92,Energetic,Low,Low
U2907,Would set step student professional state up.,Relaxed,S2907,Shivers,Ed Sheeran,Funk,87,Powerful,Low,Low
U2908,Congress someone season ever skill population thing someone past prevent major clear.,Sad,S2908,Positions,Ariana Grande,Rock,149,Soothing,High,Low
U2909,Mr able through magazine true small investment know move.,Relaxed,S2909,Watermelon Sugar,Harry Styles,Hip-Hop,162,Powerful,High,High
U2910,Service view kid speech example practice thought in affect seem think age interesting order today.,Motivated,S2910,Senorita,Shawn Mendes & Camila Cabello,Ambient,109,Emotional,Low,Medium
U2911,Show participant away ready discuss they outside performance.,Happy,S2911,Montero,Lil Nas X,Rock,68,Powerful,Low,Medium
U2912,Realize husband throughout near want candidate want toward these.,Motivated,S2912,Industry Baby,Lil Nas X & Jack Harlow,Hip-Hop,149,Soothing,Low,Medium
U2913,Hit sort wrong senior make discuss like industry body.,Motivated,S2913,Watermelon Sugar,Harry Styles,Pop,150,Calm,Low,Medium
U2914,Bit majority manager or point election somebody type market plant participant compare young.,Relaxed,S2914,Roses,SAINt JHN,Classical,123,Emotional,Low,High
U2915,And organization ability floor whatever above remember today single defense book particularly store.,Relaxed,S2915,Intentions,Justin Bieber,Classical,95,Joyful,High,Low
U2916,Might before surface cold claim health pay painting trip use though.,Motivated,S2916,Rain On Me,Lady Gaga & Ariana Grande,Rock,156,Melancholic,Low,High
U2917,Election such who successful executive claim should enough personal station view.,Motivated,S2917,Bad Habits,Ed Sheeran,Funk,122,Powerful,High,Low
U2918,Allow science challenge Mr very minute magazine.,Motivated,S2918,Good 4 U,Olivia Rodrigo,Classical,136,Powerful,Low,Low
U2919,Almost technology catch event despite image foot gun follow page travel even.,Relaxed,S2919,Stay,The Kid LAROI & Justin Bieber,Rock,107,Powerful,Low,High
U2920,Feeling beyond pattern score side street stock seat relationship feeling policy accept dinner him wish.,Sad,S2920,Levitating,Dua Lipa,Rock,174,Powerful,Low,Medium
U2921,Kitchen traditional future community fire suggest would money by friend market hospital smile.,Motivated,S2921,Roses,SAINt JHN,Funk,73,Emotional,Low,Medium
U2922,Thousand partner source image company wait sense do operation away teach Mr chair loss or school.,Motivated,S2922,Senorita,Shawn Mendes & Camila Cabello,Funk,155,Soothing,Low,Medium
U2923,Year account pay reason specific ever investment seek score citizen mention everybody Congress heart special.,Happy,S2923,Heat Waves,Glass Animals,Pop,60,Calm,Low,Medium
U2924,Instead fact travel everyone once little special care college agent with.,Motivated,S2924,Dance Monkey,Tones and I,Classical,106,Melancholic,Low,Medium
U2925,Service animal partner class around unit spring need begin prepare think economic.,Motivated,S2925,Easy On Me,Adele,Pop,76,Emotional,High,Low
U2926,Know weight apply technology pick seem speak into part visit ok research catch Democrat white after.,Sad,S2926,Blinding Lights,The Weeknd,Classical,74,Joyful,High,Low
U2927,Culture describe measure almost direction yes person read guess list hope though population form.,Relaxed,S2927,Bad Habits,Ed Sheeran,Hip-Hop,112,Joyful,High,High
U2928,Which throughout popular increase decide provide college production crime.,Motivated,S2928,Savage Love,Jason Derulo & Jawsh 685,Pop,83,Joyful,High,High
U2929,Car key relationship if history people writer upon raise one air laugh fight.,Happy,S2929,Stay,The Kid LAROI & Justin Bieber,Ambient,139,Emotional,Low,High
U2930,Far energy candidate poor street listen pull put threat.,Happy,S2930,Blinding Lights,The Weeknd,Ambient,70,Melancholic,Low,Low
U2931,Remember miss television either commercial article major audience maintain medical popular right.,Relaxed,S2931,Rain On Me,Lady Gaga & Ariana Grande,Pop,155,Melancholic,Low,Low
U2932,International water practice another turn charge man approach travel deal four level heavy recently new.,Sad,S2932,drivers license,Olivia Rodrigo,Rock,129,Joyful,Low,Medium
U2933,Republican choice talk wish her various especially more director meeting employee collection feel campaign.,Sad,S2933,Rain On Me,Lady Gaga & Ariana Grande,Funk,134,Energetic,Low,Low
U2934,White over gun guess near discuss key have none blue good decision maintain house foreign.,Sad,S2934,Watermelon Sugar,Harry Styles,Rock,145,Energetic,High,Low
U2935,Him we someone inside pick choice research field structure begin join force likely market class.,Sad,S2935,Rain On Me,Lady Gaga & Ariana Grande,Hip-Hop,76,Soothing,High,Low
U2936,War energy man agency build war under happy perhaps save environmental.,Happy,S2936,7 rings,Ariana Grande,Ambient,84,Calm,High,High
U2937,People order politics film across capital check.,Motivated,S2937,Good 4 U,Olivia Rodrigo,Ambient,84,Emotional,Low,Low
U2938,Information degree threat economy list our pick summer.,Relaxed,S2938,Watermelon Sugar,Harry Styles,Rock,128,Calm,Low,Medium
U2939,Theory policy year else along hold describe organization scene stay.,Motivated,S2939,abcdefu,GAYLE,Ambient,112,Powerful,High,High
U2940,Research edge next measure figure production even source what.,Sad,S2940,Blinding Lights,The Weeknd,Funk,110,Melancholic,High,Low
U2941,Action he change arm there white shoulder far nation month special development who.,Motivated,S2941,Positions,Ariana Grande,Pop,169,Soothing,Low,Low
U2942,Recognize carry a anyone be war room share represent under stop section those.,Relaxed,S2942,Peaches,Justin Bieber,Classical,180,Emotional,High,High
U2943,Goal market approach let his argue out word girl current security.,Sad,S2943,Heat Waves,Glass Animals,Pop,121,Energetic,High,High
U2944,Somebody help wish draw American bring use wall participant teach too your.,Motivated,S2944,Savage Love,Jason Derulo & Jawsh 685,Ambient,179,Energetic,Low,High
U2945,Score affect nature I matter every glass field mention tree capital order rather resource building.,Sad,S2945,Ghost,Justin Bieber,Pop,166,Soothing,High,High
U2946,Check first executive firm practice set factor catch room natural cut street drug serve.,Motivated,S2946,7 rings,Ariana Grande,Ambient,132,Melancholic,Low,Medium
